customerID;gender;Partner;PhoneService;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;PaperlessBilling;Churn
5993-JSUWV;Female;No;Yes;DSL;Yes;Yes;Yes;No;No;No;Yes;No
4518-FZBSX;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5387-ASZNZ;Female;No;Yes;DSL;Yes;Yes;No;Yes;No;No;Yes;No
6988-CJEYV;Male;No;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;No;No
2002-MZHWP;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;Yes
3097-FQTVJ;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5465-BUBFA;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7299-GNVPL;Female;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;No;No
9743-DQKQW;Male;No;No;DSL;No;No;No;No;No;No;No;No
1215-VFYVK;Female;No;No;DSL;Yes;No;Yes;Yes;No;Yes;No;No
9371-BITHB;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
2265-CYWIV;Female;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Yes;Yes
9093-FPDLG;Female;No;Yes;Fiber optic;No;Yes;Yes;Yes;No;Yes;Yes;No
0541-FITGH;Female;Yes;Yes;DSL;Yes;No;No;No;No;Yes;Yes;No
6985-HAYWX;Female;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;No;No
7508-KBIMB;Male;Yes;Yes;DSL;Yes;No;Yes;No;No;No;Yes;No
6838-HVLXG;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
2277-DJJDL;Male;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Yes;No
1897-OKVMW;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
5485-ITNPC;Male;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
0233-FTHAV;Female;No;Yes;Fiber optic;No;No;Yes;No;No;No;Yes;No
4644-PIZRT;Male;Yes;Yes;DSL;Yes;No;Yes;No;Yes;No;Yes;No
8922-NPKBJ;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
2740-TVLFN;Male;No;Yes;DSL;No;No;No;No;No;No;Yes;No
7771-CFQRQ;Female;Yes;Yes;DSL;No;Yes;No;Yes;No;Yes;No;No
9512-PHSMG;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
6963-EZQEE;Male;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
2452-KDRRH;Male;No;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;No
2004-OCQXK;Female;No;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;Yes
5027-QPKTE;Male;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
4146-SVFUD;Male;No;Yes;DSL;No;No;No;No;No;No;No;No
1564-HJUVY;Male;No;Yes;DSL;No;Yes;No;Yes;Yes;No;Yes;No
3617-XLSGQ;Female;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;No;No
7517-LDMPS;Female;No;Yes;Fiber optic;No;Yes;No;No;No;Yes;Yes;No
7244-KXYZN;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5226-NOZFC;Male;No;Yes;Fiber optic;No;Yes;No;No;Yes;No;Yes;No
2672-HUYVI;Female;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;Yes
1400-WIVLL;Male;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;No;No
7508-MYBOG;Male;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
8148-NLEGT;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0148-DCDOS;Male;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;Yes
8347-GDTMP;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
9992-RRAMN;Male;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;Yes
6746-WAUWT;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
0310-MVLET;Female;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Yes;Yes
0428-IKYCP;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Yes;No
4550-VBOFE;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes
2187-PKZAY;Male;No;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;No
4003-OCTMP;Female;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;Yes;No
6652-YFFJO;Female;No;Yes;DSL;No;No;No;No;Yes;Yes;Yes;No
7225-IILWY;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5248-RPYWW;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
7923-IYJWY;Male;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
3170-GWYKC;Female;No;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Yes;No
5696-QURRL;Male;No;Yes;DSL;No;No;No;No;No;No;Yes;Yes
7409-KIUTL;Female;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
9830-ECLEN;Male;Yes;No;DSL;Yes;Yes;Yes;No;Yes;No;No;No
1732-VHUBQ;Female;Yes;Yes;Fiber optic;No;No;No;No;No;No;No;Yes
0495-RVCBF;Female;No;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;Yes
2668-TZSPS;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7854-EDSSA;Male;No;Yes;DSL;Yes;Yes;No;No;No;No;No;Yes
8869-TORSS;Female;No;Yes;DSL;Yes;No;Yes;Yes;No;No;Yes;Yes
7446-SFAOA;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
9522-ZSINC;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
8234-GSZYK;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6505-OZNPG;Female;No;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
6164-HAQTX;Male;No;No;DSL;Yes;Yes;Yes;Yes;Yes;No;No;No
0679-IDSTG;Female;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
7765-LWVVH;Female;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;Yes;No
1658-TJVOA;Female;No;Yes;Fiber optic;Yes;No;No;No;No;No;Yes;No
0953-LGOVU;Male;Yes;No;DSL;No;Yes;No;Yes;No;No;No;No
2115-BFTIW;Male;No;Yes;Fiber optic;No;No;No;No;No;No;No;Yes
4692-NNQRU;Female;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;No;No;No
7742-MYPGI;Female;Yes;Yes;DSL;No;No;No;Yes;No;No;Yes;No
0611-DFXKO;Male;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;Yes
7780-OTDSO;Male;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Yes;Yes
9619-GSATL;Female;No;Yes;DSL;No;Yes;No;Yes;No;No;No;No
5622-UEJFI;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
9747-DDZOS;Female;No;Yes;Fiber optic;No;No;Yes;No;No;No;No;Yes
0674-DGMAQ;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Yes;No
6203-HBZPA;Male;No;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
0484-FFVBJ;Male;No;Yes;DSL;No;No;No;No;Yes;Yes;Yes;No
0301-FIDRB;Female;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
4139-JPIAM;Male;No;No;DSL;Yes;No;No;Yes;No;Yes;Yes;No
2181-TIDSV;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
2761-XECQW;Male;Yes;No;DSL;No;Yes;Yes;No;No;Yes;Yes;No
1936-CZAKF;Male;Yes;No;DSL;No;Yes;No;No;Yes;Yes;No;No
9453-PATOS;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
0564-JJHGS;Male;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;Yes
3348-CFRNX;Female;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Yes;Yes
4402-FTBXC;Male;No;Yes;Fiber optic;Yes;No;Yes;No;Yes;No;No;No
1428-GTBJJ;Male;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;Yes
2931-XIQBR;Female;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;No;No
0106-UGRDO;Female;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
5542-TBBWB;Male;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
1930-QPBVZ;Male;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;Yes;No;No
2606-PKWJB;Male;No;No;DSL;Yes;Yes;No;Yes;No;No;No;No
5322-ZSMZY;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8059-UDZFY;Female;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
7740-BTPUX;Male;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Yes;No
5220-AGAAX;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
0208-BPQEJ;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
9435-JMLSX;Male;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
3352-ALMCK;Male;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
5312-IRCFR;Female;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Yes;No
5294-IMHHT;Male;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;No;No
8802-UNOJF;Male;No;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;Yes;Yes
6313-GIDIT;Male;No;No;DSL;No;Yes;Yes;No;Yes;Yes;Yes;Yes
6176-YJWAS;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Yes;No
5310-NOOVA;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
4526-EXKKN;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
5311-IHLEI;Male;No;No;DSL;Yes;Yes;No;Yes;Yes;No;Yes;No
3987-KQDDU;Male;No;Yes;Fiber optic;Yes;No;No;No;No;No;No;No
3404-JNXAX;Female;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Yes;No
5131-PONJI;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Yes;No
2845-AFFTX;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;Yes
3489-VSFRD;Female;No;Yes;DSL;Yes;No;Yes;Yes;No;No;Yes;No
3345-JHUEO;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
5815-HGGHV;Male;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;Yes;No
5260-UMPWX;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
2249-YPRNG;Female;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes
7410-YTJIK;Female;No;Yes;Fiber optic;No;No;No;No;No;No;No;Yes
4626-GYCZP;Male;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;Yes
5649-RXQTV;Male;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
2674-MIAHT;Female;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;No
2576-HXMPA;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7587-AOVVU;Male;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;No;No;No
5590-BYNII;Male;No;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Yes;Yes
6898-MDLZW;Male;No;Yes;DSL;No;Yes;No;Yes;No;No;Yes;No
3237-AJGEH;Female;Yes;No;DSL;No;No;No;Yes;No;No;Yes;Yes
4707-YNOQA;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
9357-UJRUN;Male;Yes;Yes;DSL;Yes;No;No;Yes;No;No;Yes;No
1591-NFNLQ;Male;No;Yes;Fiber optic;No;No;Yes;No;No;No;No;Yes
8648-PFRMP;Female;No;No;DSL;No;No;No;No;Yes;Yes;Yes;No
7663-CUXZB;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;No;No
0258-NOKBL;Male;No;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;No;No
1163-VIPRI;Female;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;No;No
2815-CPTUL;Male;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
9348-ROUAI;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
9443-JUBUO;Male;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
0596-BQCEQ;Female;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes
1481-ZUWZA;Male;No;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Yes;Yes
3043-TYBNO;Male;No;Yes;DSL;No;No;No;Yes;No;Yes;No;No
4830-FAXFM;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
5906-BFOZT;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
2960-NKRSO;Male;No;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;Yes;No
8996-ZROXE;Male;No;Yes;DSL;No;No;Yes;Yes;No;No;Yes;No
5598-IKHQQ;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0397-ZXWQF;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5266-PFRQK;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
4674-HGNUA;Male;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
6765-MBQNU;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
9786-IJYDL;Female;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
1303-SRDOK;Female;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
3769-MHZNV;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6295-OSINB;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Yes;No
3308-MHOOC;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
2309-OSFEU;Male;No;No;DSL;No;No;No;No;No;Yes;Yes;Yes
2207-QPJED;Female;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;No;No;No
4177-JPDFU;Male;No;No;DSL;No;Yes;No;Yes;No;No;No;No
2239-CFOUJ;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8046-DNVTL;Male;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Yes;No
2209-XADXF;Female;No;No;DSL;No;No;No;No;No;No;No;No
6620-JDYNW;Female;No;Yes;DSL;Yes;No;Yes;No;No;No;Yes;No
1891-FZYSA;Male;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Yes;Yes
4770-UEZOX;Male;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;No
1038-RQOST;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7613-LLQFO;Male;No;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
4568-TTZRT;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
9513-DXHDA;Male;No;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;No;No
2640-PMGFL;Male;No;Yes;Fiber optic;No;No;No;Yes;No;No;Yes;Yes
3801-HMYNL;Male;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;No;Yes
0516-QREYC;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
9685-WKZGT;Male;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
6022-UGGSO;Female;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;Yes
8084-OIVBS;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8896-BQTTI;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
3865-QBWSJ;Male;No;Yes;Fiber optic;Yes;No;No;No;No;No;Yes;No
3352-RICWQ;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
2160-GPFXD;Male;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Yes;No
2065-MMKGR;Female;No;Yes;DSL;No;No;No;No;Yes;Yes;Yes;No
5857-TYBCJ;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Yes;No
1498-NHTLT;Male;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
4484-CGXFK;Female;No;Yes;DSL;No;No;No;No;No;Yes;Yes;Yes
1402-PTHGN;Female;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Yes;No
4176-RELJR;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6214-EDAKZ;Female;Yes;Yes;DSL;No;Yes;No;Yes;No;No;No;Yes
5199-FPUSP;Male;No;No;DSL;Yes;No;No;Yes;No;No;No;No
6377-KSLXC;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
1796-JANOW;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0238-WHBIQ;Male;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
8735-NBLWT;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6651-RLGGM;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6127-ISGTU;Female;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
1614-JBEBI;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
8740-XLHDR;Male;No;No;DSL;Yes;Yes;Yes;Yes;No;No;Yes;Yes
1208-DNHLN;Male;Yes;Yes;DSL;No;No;No;No;No;No;Yes;Yes
1761-AEZZR;Male;No;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
3923-CSIHK;Female;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
5696-EXCYS;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5795-KTGUD;Female;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Yes;No
7120-RFMVS;Male;No;Yes;Fiber optic;No;No;No;No;Yes;No;No;Yes
7924-GJZFI;Female;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
4702-HDRKD;Male;No;No;DSL;Yes;No;Yes;Yes;Yes;No;Yes;No
8512-WIWYV;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5897-ZYEKH;Female;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Yes;No
5456-ITGIC;Male;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
7317-GGVPB;Male;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes
1406-PUQVY;Male;No;Yes;DSL;No;Yes;No;No;No;No;Yes;No
1322-AGOQM;Male;No;No;DSL;No;Yes;No;No;No;No;No;Yes
3677-IYRBF;Female;No;No;DSL;No;No;Yes;No;No;No;Yes;Yes
5692-FPTAH;Female;No;Yes;DSL;No;No;No;No;No;No;Yes;Yes
9114-AAFQH;Female;Yes;Yes;DSL;No;Yes;Yes;No;No;Yes;Yes;No
8715-KKTFG;Female;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Yes;No
1550-LOAHA;Female;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;No;Yes
1728-BQDMA;Female;No;Yes;DSL;No;No;No;No;No;No;No;No
0268-QKIWO;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;Yes
0876-WDUUZ;Female;No;Yes;Fiber optic;No;No;No;Yes;No;Yes;Yes;Yes
5117-ZSMHQ;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
5151-HQRDG;Male;Yes;Yes;DSL;Yes;No;No;No;No;No;Yes;No
0960-HUWBM;Male;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Yes;No
6465-GSRCL;Female;No;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Yes;No
0617-FHSGK;Male;No;Yes;Fiber optic;No;No;No;No;No;No;No;Yes
0263-FJTQO;Male;Yes;Yes;DSL;Yes;No;No;Yes;Yes;No;Yes;No
7319-ZNRTR;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
2858-MOFSQ;Female;No;Yes;DSL;No;No;Yes;No;No;No;Yes;Yes
7503-EPSZW;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
7089-XXAYG;Male;Yes;No;DSL;No;No;Yes;No;Yes;No;Yes;No
8118-LSUEL;Male;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes
8070-AAWZP;Male;Yes;No;DSL;No;No;Yes;Yes;No;No;No;No
1666-JXLKU;Female;No;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;No
7855-DIWPO;Female;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
5133-POWUA;Male;No;Yes;DSL;No;No;No;No;No;No;Yes;No
5652-MSDEY;Female;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
7005-CCBKV;Male;No;Yes;Fiber optic;No;Yes;No;No;No;Yes;Yes;Yes
1810-BOHSY;Male;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Yes;No
1784-BXEFA;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
7351-MHQVU;Female;No;No;DSL;Yes;Yes;No;Yes;No;Yes;No;No
9224-VTYID;Male;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
9500-IWPXQ;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Yes;No
5762-TJXGK;Female;No;No;DSL;Yes;Yes;Yes;No;Yes;Yes;Yes;No
4504-YOULA;Female;Yes;Yes;DSL;Yes;Yes;No;No;No;No;Yes;No
5569-IDSEY;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
4250-FDVOU;Female;No;Yes;DSL;Yes;Yes;No;No;No;No;No;Yes
7284-ZZLOH;Male;Yes;Yes;DSL;Yes;No;Yes;No;No;No;No;No
5277-ZLOOR;Female;No;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
2141-RRYGO;Female;No;Yes;DSL;No;Yes;No;No;Yes;Yes;Yes;Yes
1777-JYQPJ;Male;No;No;DSL;No;No;No;No;No;No;No;No
6376-GAHQE;Male;No;Yes;Fiber optic;No;No;No;No;Yes;No;No;Yes
3401-URHDA;Male;No;Yes;DSL;Yes;No;No;Yes;No;No;No;No
1599-EAHXY;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8631-XVRZL;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
5052-PNLOS;Male;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes
3853-LYGAM;Male;No;Yes;Fiber optic;No;No;Yes;Yes;No;Yes;Yes;No
6979-ZNSFF;Female;No;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
5751-USDBL;Male;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;No;No
5680-LQOGP;Female;No;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
2386-LAHRK;Male;No;Yes;DSL;No;No;No;No;Yes;No;Yes;Yes
8189-DUKMV;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6032-IGALN;Female;No;No;DSL;No;No;No;No;No;No;Yes;Yes
9931-DCEZH;Male;No;Yes;DSL;No;Yes;No;Yes;No;No;Yes;No
1898-JSNDC;Female;No;Yes;DSL;No;Yes;No;No;Yes;No;Yes;No
0315-LVCRK;Male;No;Yes;Fiber optic;No;No;Yes;No;No;Yes;No;No
3911-RSNHI;Female;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Yes;No
2410-CIYFZ;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
4248-HCETZ;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Yes;Yes
5505-OVWQW;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7271-AJDTL;Female;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Yes;No
1867-TJHTS;Female;No;Yes;Fiber optic;Yes;No;No;No;No;No;Yes;No
0516-WJVXC;Female;No;Yes;DSL;Yes;No;No;Yes;No;No;No;Yes
